"","squirrel_id","grid_year","nest","n_pups","scaled_mom_age","scaled_mom_age_squared","scaled_density","year","predator","scaled_julian_date","ARS","m_return","m_return_numeric"
"424",24384,"JO_2020","1",4,-2.01101321585903,4.04417415435968,-0.470673386,"nonmast","low predator",NA,NA,"n",0
"425",24525,"JO_2020","1",3,-2.01101321585903,4.04417415435968,-0.470673386,"nonmast","low predator",-1.061213885,2,"n",0
"426",24824,"JO_2020","1",4,-0.0110132158590308,0.000121290923557608,-0.470673386,"nonmast","high predator",-1.061213885,0,"n",0
"427",23787,"JO_2020","1",3,-0.0110132158590308,0.000121290923557608,-0.470673386,"nonmast","low predator",NA,NA,"n",0
"428",24653,"JO_2020","1",3,-2.01101321585903,4.04417415435968,-0.470673386,"nonmast","low predator",-0.997771549,0,"n",0
"429",20601,"JO_2020","1",4,2.98898678414097,8.93404199576937,2.645509032,"nonmast","low predator",NA,NA,"n",0
"430",24785,"JO_2020","1",3,-2.01101321585903,4.04417415435968,1.347099692,"nonmast","low predator",0.334517503,0,"n",0
"431",22290,"JO_2020","1",4,0.988986784140969,0.978094859205496,-0.470673386,"nonmast","low predator",-0.83916571,0,"n",0
"432",23201,"JO_2020","1",3,-0.0110132158590308,0.000121290923557608,-0.470673386,"nonmast","low predator",-1.473589068,0,"n",0
"433",24383,"JO_2020","1",3,-2.01101321585903,4.04417415435968,-0.470673386,"nonmast","low predator",NA,NA,"y",1
"434",24360,"JO_2020","1",3,-2.01101321585903,4.04417415435968,-0.470673386,"nonmast","low predator",NA,NA,"y",1
"435",21029,"JO_2020","1",5,2.98898678414097,8.93404199576937,-0.470673386,"nonmast","low predator",-0.775723374,0,"y",1
"436",24356,"JO_2020","1",4,-2.01101321585903,4.04417415435968,-0.470673386,"nonmast","low predator",NA,NA,"y",1
"437",24994,"JO_2020","1",4,-2.01101321585903,4.04417415435968,-0.470673386,"nonmast","low predator",NA,NA,"y",1
"438",24417,"JO_2020","1",3,-2.01101321585903,4.04417415435968,-0.210991518,"nonmast","low predator",-0.109578848,0,"y",1
"439",25057,"JO_2021","1",3,-1.01101321585903,1.02214772264162,0.300273099,"nonmast","low predator",NA,NA,"n",0
"440",25204,"JO_2021","2",2,NA,NA,1.801638598,"nonmast","low predator",NA,NA,"n",0
"441",25216,"JO_2021","1",3,-2.01101321585903,4.04417415435968,-0.900819299,"nonmast","low predator",NA,NA,"n",0
"442",25198,"JO_2021","1",3,NA,NA,-1.201092399,"nonmast","low predator",-0.68055987,NA,"n",0
"443",25057,"JO_2021","2",3,-1.01101321585903,1.02214772264162,-1.201092399,"nonmast","low predator",NA,NA,"n",0
"444",25216,"JO_2021","2",3,-2.01101321585903,4.04417415435968,-0.3002731,"nonmast","low predator",NA,NA,"n",0
"445",25195,"JO_2021","1",3,-2.01101321585903,4.04417415435968,0.9008193,"nonmast","low predator",0.017305824,0,"n",0
"446",24692,"JO_2021","2",3,-1.01101321585903,1.02214772264162,-0.6005462,"nonmast","low predator",-0.331627023,1,"n",0
"447",25200,"JO_2021","1",3,NA,NA,0.9008193,"nonmast","low predator",0.556565679,NA,"y",1
"448",24356,"JO_2021","1",2,-1.01101321585903,1.02214772264162,1.201092399,"nonmast","low predator",-0.299905855,0,"y",1
"449",25164,"JO_2021","1",3,-2.01101321585903,4.04417415435968,-0.6005462,"nonmast","low predator",0.429681007,0,"y",1
"450",24692,"JO_2021","1",3,-1.01101321585903,1.02214772264162,-0.3002731,"nonmast","low predator",-0.331627023,1,"y",1
"451",25399,"JO_2022","2",6,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",NA,NA,"n",0
"452",25399,"JO_2022","1",6,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",NA,NA,"n",0
"453",25173,"JO_2022","1",4,-0.0110132158590308,0.000121290923557608,-0.358930112,"mast","high predator",NA,NA,"n",0
"454",25225,"JO_2022","1",6,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",NA,NA,"y",1
"455",25225,"JO_2022","2",3,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",NA,NA,"n",0
"456",25225,"JO_2022","1",5,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",0.937219694,NA,"n",0
"457",25314,"JO_2022","2",3,-2.01101321585903,4.04417415435968,1.810965564,"mast","high predator",3.28458612,0,"n",0
"458",25289,"JO_2022","1",3,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",3.28458612,NA,"n",0
"459",25289,"JO_2022","1",1,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",NA,NA,"n",0
"460",25216,"JO_2022","1",3,-1.01101321585903,1.02214772264162,1.810965564,"mast","high predator",3.6017978,2,"n",0
"461",25216,"JO_2022","1",4,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",1.127546701,2,"n",0
"462",25314,"JO_2022","1",4,-2.01101321585903,4.04417415435968,-0.358930112,"mast","high predator",3.28458612,0,"n",0
"463",25314,"JO_2022","1",5,-2.01101321585903,4.04417415435968,-0.358930112,"mast","high predator",1.381316045,0,"y",1
"464",25057,"JO_2022","1",3,-0.0110132158590308,0.000121290923557608,-0.358930112,"mast","high predator",0.873777358,0,"n",0
"465",25057,"JO_2022","1",3,-0.0110132158590308,0.000121290923557608,3.670876141,"mast","high predator",3.6017978,0,"n",0
"466",25069,"JO_2022","1",5,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",1.254431373,0,"n",0
"467",24855,"JO_2022","1",3,-0.0110132158590308,0.000121290923557608,3.360891045,"mast","high predator",3.538355464,NA,"n",0
"468",24855,"JO_2022","1",3,-0.0110132158590308,0.000121290923557608,-0.358930112,"mast","high predator",NA,NA,"n",0
"469",24855,"JO_2022","2",3,-0.0110132158590308,0.000121290923557608,-0.358930112,"mast","high predator",3.538355464,NA,"n",0
"470",25229,"JO_2022","1",7,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",2.301229915,0,"n",0
"471",24525,"JO_2022","2",4,-0.0110132158590308,0.000121290923557608,-0.358930112,"mast","high predator",NA,NA,"n",0
"472",24525,"JO_2022","1",5,-0.0110132158590308,0.000121290923557608,-0.358930112,"mast","high predator",NA,NA,"n",0
"473",24897,"JO_2022","1",4,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",1.190989037,1,"n",0
"474",24897,"JO_2022","1",4,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",2.586720426,1,"y",1
"475",24824,"JO_2022","1",4,-2.01101321585903,4.04417415435968,-0.358930112,"mast","low predator",1.127546701,4,"y",1
"476",24825,"JO_2022","1",6,0.988986784140969,0.978094859205496,-0.358930112,"mast","high predator",NA,NA,"n",0
"477",24825,"JO_2022","1",4,0.988986784140969,0.978094859205496,-0.358930112,"mast","high predator",0.651729183,NA,"n",0
"478",25173,"JO_2022","2",4,-0.0110132158590308,0.000121290923557608,-0.358930112,"mast","high predator",NA,NA,"n",0
"479",25432,"JO_2022","1",6,-2.01101321585903,4.04417415435968,-0.358930112,"mast","high predator",2.745326266,0,"n",0
"480",25432,"JO_2022","1",5,-2.01101321585903,4.04417415435968,-0.358930112,"mast","high predator",1.317873709,0,"n",0
"481",25140,"JO_2022","2",2,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",NA,NA,"n",0
"482",25232,"JO_2022","1",5,-2.01101321585903,4.04417415435968,-0.358930112,"mast","high predator",1.381316045,2,"n",0
"483",25232,"JO_2022","2",3,-2.01101321585903,4.04417415435968,1.19099537,"mast","high predator",3.125980281,2,"y",1
"484",25232,"JO_2022","1",3,-2.01101321585903,4.04417415435968,-0.358930112,"mast","high predator",3.125980281,2,"y",1
"485",25164,"JO_2022","1",4,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",1.127546701,0,"y",1
"486",25366,"JO_2022","2",2,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",1.127546701,0,"n",0
"487",25366,"JO_2022","1",5,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",1.127546701,0,"n",0
"488",25366,"JO_2022","2",2,-1.01101321585903,1.02214772264162,-0.358930112,"mast","high predator",1.127546701,0,"y",1
"489",24609,"KL_2022","2",5,-0.0110132158590308,0.000121290923557608,NA,"mast","high predator",NA,NA,"n",0
"490",8727,"KL_2008","2",2,0.988986784140969,0.978094859205496,1.175361575,"nonmast","high predator",-0.426790527,0,"n",0
"491",8727,"KL_2008","1",4,0.988986784140969,0.978094859205496,-0.902509781,"nonmast","high predator",-0.426790527,0,"n",0
"492",10408,"KL_2008","1",3,-2.01101321585903,4.04417415435968,-0.713612385,"nonmast","high predator",-0.553675199,1,"n",0
"493",10145,"KL_2008","2",4,0.988986784140969,0.978094859205496,0.041977199,"nonmast","high predator",-0.521954031,0,"n",0
"494",8330,"KL_2008","1",3,-0.0110132158590308,0.000121290923557608,-0.902509781,"nonmast","high predator",-0.521954031,0,"n",0
"495",10686,"KL_2008","2",3,-2.01101321585903,4.04417415435968,1.742053763,"nonmast","high predator",-0.807444542,3,"n",0
"496",10686,"KL_2008","1",3,-2.01101321585903,4.04417415435968,-0.902509781,"nonmast","high predator",-0.807444542,3,"n",0
"497",8385,"KL_2008","2",3,-2.01101321585903,4.04417415435968,0.419771992,"nonmast","high predator",-0.331627023,0,"n",0
"498",8385,"KL_2008","1",3,-2.01101321585903,4.04417415435968,-0.902509781,"nonmast","high predator",-0.331627023,0,"n",0
"499",10746,"KL_2008","2",4,-2.01101321585903,4.04417415435968,0.230874595,"nonmast","high predator",-0.648838702,0,"n",0
"500",10131,"KL_2008","2",3,-0.0110132158590308,0.000121290923557608,0.041977199,"nonmast","high predator",-0.997771549,0,"n",0
"501",10131,"KL_2008","1",3,-0.0110132158590308,0.000121290923557608,-0.902509781,"nonmast","high predator",-0.997771549,0,"n",0
"502",8648,"KL_2008","1",3,-0.0110132158590308,0.000121290923557608,-0.713612385,"nonmast","high predator",1.127546701,0,"n",0
"503",10375,"KL_2008","1",3,-2.01101321585903,4.04417415435968,-0.902509781,"nonmast","high predator",-0.458511695,0,"n",0
"504",10140,"KL_2008","2",3,-0.0110132158590308,0.000121290923557608,0.797566783,"nonmast","high predator",-0.966050382,1,"n",0
"505",10140,"KL_2008","1",3,-0.0110132158590308,0.000121290923557608,-0.902509781,"nonmast","high predator",-0.966050382,1,"n",0
"506",10182,"KL_2008","1",4,-0.0110132158590308,0.000121290923557608,-0.902509781,"nonmast","high predator",0.651729183,0,"n",0
"507",10182,"KL_2008","1",3,-0.0110132158590308,0.000121290923557608,-0.902509781,"nonmast","high predator",-0.83916571,0,"n",0
"508",10184,"KL_2008","1",4,-1.01101321585903,1.02214772264162,-0.902509781,"nonmast","high predator",-1.124656221,0,"n",0
"509",10137,"KL_2008","2",1,-0.0110132158590308,0.000121290923557608,0.797566783,"nonmast","high predator",-1.029492717,1,"n",0
"510",8680,"KL_2008","2",3,-1.01101321585903,1.02214772264162,1.742053763,"nonmast","high predator",-0.331627023,0,"y",1
"511",10183,"KL_2008","1",3,-0.0110132158590308,0.000121290923557608,-0.902509781,"nonmast","high predator",-0.807444542,0,"y",1
"512",8733,"KL_2008","2",3,-0.0110132158590308,0.000121290923557608,0.986464179,"nonmast","high predator",-0.268184687,0,"y",1
"513",8733,"KL_2008","1",3,-0.0110132158590308,0.000121290923557608,0.986464179,"nonmast","high predator",-0.268184687,0,"y",1
"514",10408,"KL_2008","2",3,-2.01101321585903,4.04417415435968,1.930951159,"nonmast","high predator",-0.553675199,1,"y",1
"515",10318,"KL_2008","2",3,-1.01101321585903,1.02214772264162,0.797566783,"nonmast","high predator",-0.744002206,0,"y",1
"516",10318,"KL_2008","1",3,-1.01101321585903,1.02214772264162,-0.713612385,"nonmast","high predator",-0.744002206,0,"y",1
"517",10145,"KL_2008","1",4,-0.0110132158590308,0.000121290923557608,-0.902509781,"nonmast","high predator",-0.521954031,0,"y",1
"518",10181,"KL_2008","1",4,0.988986784140969,0.978094859205496,-0.902509781,"nonmast","high predator",-0.870886878,2,"y",1
"519",10181,"KL_2008","2",4,-0.0110132158590308,0.000121290923557608,0.986464179,"nonmast","high predator",-0.870886878,2,"y",1
"520",10748,"KL_2008","2",2,-2.01101321585903,4.04417415435968,-0.902509781,"nonmast","high predator",-0.141300016,0,"y",1
"521",10748,"KL_2008","1",2,-2.01101321585903,4.04417415435968,2.308745951,"nonmast","high predator",-0.141300016,0,"y",1
"522",8330,"KL_2008","2",3,-0.0110132158590308,0.000121290923557608,1.553156367,"nonmast","high predator",-0.521954031,0,"y",1
"523",10342,"KL_2008","1",2,-1.01101321585903,1.02214772264162,0.797566783,"nonmast","high predator",-0.204742351,1,"y",1
"524",10342,"KL_2008","2",2,-2.01101321585903,4.04417415435968,0.797566783,"nonmast","high predator",-0.204742351,1,"y",1
"525",10265,"KL_2008","2",3,-0.0110132158590308,0.000121290923557608,0.230874595,"nonmast","high predator",-0.775723374,1,"y",1
"526",10265,"KL_2008","1",3,-0.0110132158590308,0.000121290923557608,-0.902509781,"nonmast","high predator",-0.775723374,1,"y",1
"527",8648,"KL_2008","2",3,-0.0110132158590308,0.000121290923557608,-0.902509781,"nonmast","high predator",1.127546701,0,"y",1
"528",8648,"KL_2008","1",4,-0.0110132158590308,0.000121290923557608,-0.902509781,"nonmast","high predator",-0.363348191,0,"y",1
"529",10375,"KL_2008","2",2,-1.01101321585903,1.02214772264162,0.230874595,"nonmast","high predator",-0.458511695,0,"y",1
"530",10182,"KL_2008","2",4,-0.0110132158590308,0.000121290923557608,-0.902509781,"nonmast","high predator",0.651729183,0,"y",1
"531",8297,"KL_2008","2",3,-1.01101321585903,1.02214772264162,0.608669387,"nonmast","high predator",-0.712281038,0,"y",1
"532",8297,"KL_2008","1",3,-1.01101321585903,1.02214772264162,-0.713612385,"nonmast","high predator",-0.712281038,0,"y",1
"533",8576,"KL_2008","1",4,0.988986784140969,0.978094859205496,-0.902509781,"nonmast","high predator",-0.744002206,0,"y",1
"534",10137,"KL_2008","1",4,-0.0110132158590308,0.000121290923557608,-0.902509781,"nonmast","high predator",-1.029492717,1,"y",1
"535",10722,"KL_2008","1",3,-1.01101321585903,1.02214772264162,0.797566783,"nonmast","high predator",-0.07785768,1,"y",1
"536",10317,"KL_2008","2",3,-1.01101321585903,1.02214772264162,2.119848555,"nonmast","high predator",-0.648838702,0,"y",1
"537",10317,"KL_2008","1",3,-1.01101321585903,1.02214772264162,-0.713612385,"nonmast","high predator",-0.648838702,0,"y",1
"538",10391,"KL_2008","2",3,-2.01101321585903,4.04417415435968,0.041977199,"nonmast","high predator",-0.331627023,1,"y",1
"539",10391,"KL_2008","1",3,-2.01101321585903,4.04417415435968,0.041977199,"nonmast","high predator",-0.331627023,1,"y",1
"540",8572,"KL_2008","2",2,-0.0110132158590308,0.000121290923557608,-0.335817593,"nonmast","high predator",-0.648838702,0,"y",1
"541",8572,"KL_2008","1",3,-0.0110132158590308,0.000121290923557608,-0.902509781,"nonmast","high predator",-0.648838702,0,"y",1
"542",8592,"KL_2008","1",4,-0.0110132158590308,0.000121290923557608,-0.713612385,"nonmast","high predator",-0.807444542,0,"y",1
"543",8732,"KL_2008","2",2,-1.01101321585903,1.02214772264162,1.364258971,"nonmast","high predator",-0.458511695,0,"y",1
"544",10408,"KL_2009","1",3,-1.01101321585903,1.02214772264162,-0.451222916,"nonmast","high predator",0.588286847,0,"n",0
"545",10748,"KL_2009","1",3,-1.01101321585903,1.02214772264162,2.22269066,"nonmast","high predator",0.461402175,0,"n",0
"546",11177,"KL_2009","2",3,-2.01101321585903,4.04417415435968,0.551494674,"nonmast","high predator",1.064104366,0,"n",0
"547",10686,"KL_2009","2",3,-1.01101321585903,1.02214772264162,-0.451222916,"nonmast","high predator",-0.109578848,1,"n",0
"548",10686,"KL_2009","1",3,-1.01101321585903,1.02214772264162,2.22269066,"nonmast","high predator",-0.109578848,1,"n",0
"549",10342,"KL_2009","2",4,-1.01101321585903,1.02214772264162,0.885733871,"nonmast","high predator",1.095825534,1,"n",0
"550",10754,"KL_2009","2",3,-2.01101321585903,4.04417415435968,-0.451222916,"nonmast","high predator",1.095825534,1,"n",0
"551",10265,"KL_2009","2",3,0.988986784140969,0.978094859205496,-0.785462113,"nonmast","high predator",0.715171518,0,"n",0
"552",10375,"KL_2009","1",3,-2.01101321585903,4.04417415435968,0.885733871,"nonmast","high predator",0.175911664,1,"n",0
"553",10140,"KL_2009","1",4,0.988986784140969,0.978094859205496,0.885733871,"nonmast","high predator",-0.07785768,0,"n",0
"554",10182,"KL_2009","2",3,0.988986784140969,0.978094859205496,-0.451222916,"nonmast","high predator",0.524844511,2,"n",0
"555",10182,"KL_2009","1",3,0.988986784140969,0.978094859205496,0.551494674,"nonmast","high predator",0.524844511,2,"n",0
"556",10517,"KL_2009","2",3,-1.01101321585903,1.02214772264162,-0.785462113,"nonmast","high predator",0.524844511,1,"n",0
"557",10184,"KL_2009","2",2,-0.0110132158590308,0.000121290923557608,-0.451222916,"nonmast","high predator",1.730248892,0,"n",0
"558",10184,"KL_2009","1",3,-0.0110132158590308,0.000121290923557608,-0.451222916,"nonmast","high predator",1.730248892,0,"n",0
"559",10184,"KL_2009","1",3,-0.0110132158590308,0.000121290923557608,0.551494674,"nonmast","high predator",0.302796335,0,"n",0
"560",10137,"KL_2009","2",5,0.988986784140969,0.978094859205496,-0.451222916,"nonmast","high predator",0.968940862,0,"n",0
"561",10137,"KL_2009","1",5,0.988986784140969,0.978094859205496,-0.785462113,"nonmast","high predator",0.968940862,0,"n",0
"562",10317,"KL_2009","2",4,-0.0110132158590308,0.000121290923557608,-0.785462113,"nonmast","high predator",-0.014415344,0,"n",0
"563",10317,"KL_2009","1",4,-0.0110132158590308,0.000121290923557608,2.891169053,"nonmast","high predator",-0.014415344,0,"n",0
"564",10818,"KL_2009","2",3,-2.01101321585903,4.04417415435968,-0.451222916,"nonmast","high predator",0.968940862,2,"n",0
"565",10818,"KL_2009","1",3,-2.01101321585903,4.04417415435968,-0.785462113,"nonmast","high predator",0.968940862,2,"n",0
"566",10183,"KL_2009","2",4,0.988986784140969,0.978094859205496,-0.451222916,"nonmast","high predator",0.334517503,1,"y",1
"567",10183,"KL_2009","1",4,0.988986784140969,0.978094859205496,1.554212266,"nonmast","high predator",0.334517503,1,"y",1
"568",10318,"KL_2009","2",2,-0.0110132158590308,0.000121290923557608,-0.451222916,"nonmast","high predator",0.112469328,1,"y",1
"569",10318,"KL_2009","1",2,-0.0110132158590308,0.000121290923557608,2.22269066,"nonmast","high predator",0.112469328,1,"y",1
"570",10145,"KL_2009","1",4,-0.0110132158590308,0.000121290923557608,-0.451222916,"nonmast","high predator",1.095825534,0,"y",1
"571",10181,"KL_2009","2",4,0.988986784140969,0.978094859205496,-0.451222916,"nonmast","high predator",-0.014415344,3,"y",1
"572",11177,"KL_2009","1",3,-2.01101321585903,4.04417415435968,-0.451222916,"nonmast","high predator",1.064104366,0,"y",1
"573",10374,"KL_2009","2",3,-1.01101321585903,1.02214772264162,-0.451222916,"nonmast","high predator",0.112469328,1,"y",1
"574",10377,"KL_2009","2",3,-1.01101321585903,1.02214772264162,-0.451222916,"nonmast","high predator",0.620008015,2,"y",1
"575",10377,"KL_2009","1",3,-1.01101321585903,1.02214772264162,-0.451222916,"nonmast","high predator",0.620008015,2,"y",1
"576",10754,"KL_2009","1",3,-2.01101321585903,4.04417415435968,-0.451222916,"nonmast","high predator",1.095825534,1,"y",1
"577",10265,"KL_2009","1",3,0.988986784140969,0.978094859205496,-0.785462113,"nonmast","high predator",0.715171518,0,"y",1
"578",10375,"KL_2009","2",3,-1.01101321585903,1.02214772264162,-0.785462113,"nonmast","high predator",0.175911664,1,"y",1
"579",10517,"KL_2009","1",3,-1.01101321585903,1.02214772264162,0.551494674,"nonmast","high predator",0.524844511,1,"y",1
"580",10759,"KL_2009","1",4,-2.01101321585903,4.04417415435968,-0.785462113,"nonmast","high predator",1.222710205,0,"y",1
"581",10461,"KL_2009","1",3,-2.01101321585903,4.04417415435968,-0.785462113,"nonmast","high predator",1.222710205,0,"y",1
"582",10391,"KL_2009","2",4,-1.01101321585903,1.02214772264162,-0.451222916,"nonmast","high predator",0.84205619,0,"y",1
"583",10391,"KL_2009","1",4,-1.01101321585903,1.02214772264162,-0.785462113,"nonmast","high predator",0.84205619,0,"y",1
"584",21294,"KL_2016","1",2,-1.01101321585903,1.02214772264162,-0.973634567,"nonmast","low predator",-0.521954031,1,"n",0
"585",21396,"KL_2016","1",3,-0.0110132158590308,0.000121290923557608,-0.973634567,"nonmast","low predator",-0.331627023,0,"n",0
"586",21910,"KL_2016","2",2,-0.0110132158590308,0.000121290923557608,0.163079753,"nonmast","low predator",-0.775723374,0,"n",0
"587",21396,"KL_2016","2",3,-1.01101321585903,1.02214772264162,0.989781078,"nonmast","low predator",-0.331627023,0,"n",0
"588",13288,"KL_2016","1",2,0.988986784140969,0.978094859205496,-0.973634567,"nonmast","low predator",-0.648838702,0,"n",0
"589",21359,"KL_2016","2",1,-1.01101321585903,1.02214772264162,1.093118743,"nonmast","low predator",-0.83916571,0,"n",0
"590",21350,"KL_2016","2",1,-1.01101321585903,1.02214772264162,1.506469405,"nonmast","low predator",-0.585396366,0,"n",0
"591",21350,"KL_2016","1",1,-1.01101321585903,1.02214772264162,-0.973634567,"nonmast","low predator",-0.585396366,0,"n",0
"592",20079,"KL_2016","1",3,-0.0110132158590308,0.000121290923557608,-0.973634567,"nonmast","low predator",-0.83916571,0,"n",0
"593",20079,"KL_2016","2",3,-1.01101321585903,1.02214772264162,1.506469405,"nonmast","low predator",-0.83916571,0,"n",0
"594",11775,"KL_2016","2",2,2.98898678414097,8.93404199576937,-0.973634567,"nonmast","low predator",-0.014415344,0,"n",0
"595",11775,"KL_2016","1",2,2.98898678414097,8.93404199576937,0.989781078,"nonmast","low predator",-0.014415344,0,"n",0
"596",21155,"KL_2016","2",2,-0.0110132158590308,0.000121290923557608,-0.973634567,"nonmast","low predator",-1.188098557,0,"n",0
"597",19983,"KL_2016","2",3,-1.01101321585903,1.02214772264162,1.196456409,"nonmast","low predator",-1.029492717,1,"n",0
"598",11256,"KL_2016","1",2,3.98898678414097,15.9120155640513,1.60980707,"nonmast","low predator",-0.173021183,0,"n",0
"599",20191,"KL_2016","2",3,-0.0110132158590308,0.000121290923557608,1.196456409,"nonmast","low predator",-0.712281038,0,"n",0
"600",12427,"KL_2016","2",3,2.98898678414097,8.93404199576937,0.576430415,"nonmast","low predator",-0.83916571,0,"n",0
"601",21215,"KL_2016","2",2,-1.01101321585903,1.02214772264162,0.989781078,"nonmast","low predator",-0.68055987,0,"n",0
"602",21215,"KL_2016","1",2,-1.01101321585903,1.02214772264162,0.989781078,"nonmast","low predator",-0.68055987,0,"n",0
"603",12305,"KL_2016","2",3,2.98898678414097,8.93404199576937,1.60980707,"nonmast","low predator",-0.712281038,0,"n",0
"604",12305,"KL_2016","1",3,2.98898678414097,8.93404199576937,-0.973634567,"nonmast","low predator",-0.712281038,0,"n",0
"605",19706,"KL_2016","1",3,-0.0110132158590308,0.000121290923557608,-0.973634567,"nonmast","low predator",-0.744002206,0,"n",0
"606",19707,"KL_2016","2",2,-0.0110132158590308,0.000121290923557608,-0.043595578,"nonmast","low predator",-0.934329214,0,"n",0
"607",19707,"KL_2016","1",2,-0.0110132158590308,0.000121290923557608,-0.973634567,"nonmast","low predator",-0.934329214,0,"n",0
"608",20920,"KL_2016","2",3,-0.0110132158590308,0.000121290923557608,1.816482401,"nonmast","low predator",-0.363348191,0,"n",0
"609",21075,"KL_2016","2",2,-0.0110132158590308,0.000121290923557608,0.679768081,"nonmast","low predator",-0.712281038,0,"n",0
"610",20632,"KL_2016","1",3,-1.01101321585903,1.02214772264162,-0.973634567,"nonmast","low predator",-0.490232863,0,"n",0
"611",19764,"KL_2016","2",2,-0.0110132158590308,0.000121290923557608,1.403131739,"nonmast","low predator",-0.68055987,0,"n",0
"612",19764,"KL_2016","1",2,-0.0110132158590308,0.000121290923557608,-0.973634567,"nonmast","low predator",-0.68055987,0,"n",0
"613",20857,"KL_2016","1",2,-1.01101321585903,1.02214772264162,-0.973634567,"nonmast","low predator",-0.458511695,0,"n",0
"614",22016,"KL_2016","1",2,-1.01101321585903,1.02214772264162,-0.973634567,"nonmast","low predator",-0.648838702,0,"n",0
"615",11020,"KL_2016","2",2,0.988986784140969,0.978094859205496,1.196456409,"nonmast","low predator",-0.775723374,0,"n",0
"616",11020,"KL_2016","1",2,0.988986784140969,0.978094859205496,-0.973634567,"nonmast","low predator",-0.775723374,0,"n",0
"617",22016,"KL_2016","2",2,-2.01101321585903,4.04417415435968,0.266417419,"nonmast","low predator",-0.648838702,0,"n",0
"618",19561,"KL_2016","2",2,-0.0110132158590308,0.000121290923557608,0.47309275,"nonmast","low predator",-0.68055987,0,"n",0
"619",19561,"KL_2016","2",2,-0.0110132158590308,0.000121290923557608,0.47309275,"nonmast","low predator",-0.68055987,0,"n",0
"620",13445,"KL_2016","2",3,2.98898678414097,8.93404199576937,0.059742088,"nonmast","low predator",-0.490232863,0,"n",0
"621",13445,"KL_2016","1",3,2.98898678414097,8.93404199576937,-0.973634567,"nonmast","low predator",-0.490232863,0,"n",0
"622",13412,"KL_2016","2",3,0.988986784140969,0.978094859205496,0.163079753,"nonmast","low predator",-0.617117534,0,"n",0
"623",21294,"KL_2016","2",2,-1.01101321585903,1.02214772264162,0.783105746,"nonmast","low predator",-0.521954031,1,"y",1
"624",19769,"KL_2016","2",3,-0.0110132158590308,0.000121290923557608,0.679768081,"nonmast","low predator",-0.617117534,1,"y",1
"625",19769,"KL_2016","1",3,-0.0110132158590308,0.000121290923557608,-0.973634567,"nonmast","low predator",-0.617117534,1,"y",1
"626",21910,"KL_2016","1",2,-1.01101321585903,1.02214772264162,-0.973634567,"nonmast","low predator",-0.775723374,0,"y",1
"627",13288,"KL_2016","2",2,0.988986784140969,0.978094859205496,0.679768081,"nonmast","low predator",-0.648838702,0,"y",1
"628",20220,"KL_2016","2",1,-1.01101321585903,1.02214772264162,0.783105746,"nonmast","low predator",-0.902608046,1,"y",1
"629",20220,"KL_2016","1",1,-1.01101321585903,1.02214772264162,-0.973634567,"nonmast","low predator",-0.902608046,1,"y",1
"630",19983,"KL_2016","1",3,-1.01101321585903,1.02214772264162,-0.973634567,"nonmast","low predator",-1.029492717,1,"y",1
"631",19984,"KL_2016","2",3,-1.01101321585903,1.02214772264162,1.403131739,"nonmast","low predator",-0.934329214,0,"y",1
"632",19984,"KL_2016","1",3,-1.01101321585903,1.02214772264162,-0.973634567,"nonmast","low predator",-0.934329214,0,"y",1
"633",12427,"KL_2016","1",3,2.98898678414097,8.93404199576937,-0.973634567,"nonmast","low predator",-0.83916571,0,"y",1
"634",20191,"KL_2016","1",3,-1.01101321585903,1.02214772264162,-0.973634567,"nonmast","low predator",-0.712281038,0,"y",1
"635",13305,"KL_2016","1",2,0.988986784140969,0.978094859205496,-0.973634567,"nonmast","low predator",-0.458511695,0,"y",1
"636",20409,"KL_2016","2",2,-0.0110132158590308,0.000121290923557608,0.989781078,"nonmast","low predator",-0.775723374,2,"y",1
"637",20409,"KL_2016","1",2,-0.0110132158590308,0.000121290923557608,-0.973634567,"nonmast","low predator",-0.775723374,2,"y",1
"638",19706,"KL_2016","2",3,-0.0110132158590308,0.000121290923557608,0.783105746,"nonmast","low predator",-0.744002206,0,"y",1
"639",19649,"KL_2016","1",2,-0.0110132158590308,0.000121290923557608,-0.973634567,"nonmast","low predator",-0.870886878,1,"y",1
"640",20920,"KL_2016","1",3,-1.01101321585903,1.02214772264162,-0.973634567,"nonmast","low predator",-0.363348191,0,"y",1
